timestamp,risk_score,risk_level,state_confidence,p_healthy,p_drought,p_heat,p_pest,p_waterlogging,p_low_light,p_sensor_anomaly,uncertainty_score,uncertainty_level,dominant_risk,sensor_score,vision_score,sensor_reliability,vision_reliability,dynamic_sensor_weight,dynamic_vision_weight,reliability_adjustments,sensor_probabilities,vision_probabilities,fused_probabilities,smoothed_probabilities,trend_flags,consistency_flags,conflict_flags,action_permission,safety_action,safety_policy,reasons,recommendation,uncertainty_case
2026-08-03 23:00,59.1,中,0.66,0.300,0.658,0.009,0.009,0.009,0.009,0.007,35.0,中,drought,70.4,14.5,1.00,0.84,0.73,0.27,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.89；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.35；P(drought)=0.60；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.66；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 00:00,58.9,中,0.66,0.304,0.655,0.009,0.008,0.008,0.008,0.007,35.0,中,drought,70.4,13.4,1.00,0.90,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.37；P(drought)=0.59；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.66；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 01:00,58.8,中,0.65,0.305,0.655,0.008,0.008,0.008,0.008,0.007,35.0,中,drought,70.4,13.6,1.00,0.89,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.36；P(drought)=0.59；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.65；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 02:00,58.8,中,0.65,0.305,0.654,0.008,0.008,0.008,0.008,0.007,35.0,中,drought,70.4,13.6,1.00,0.89,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.36；P(drought)=0.59；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.31；P(drought)=0.65；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 03:00,58.6,中,0.65,0.307,0.653,0.008,0.008,0.008,0.008,0.007,35.0,中,drought,70.4,13.3,1.00,0.91,0.71,0.29,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.37；P(drought)=0.58；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.31；P(drought)=0.65；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 04:00,59.2,中,0.66,0.300,0.659,0.009,0.009,0.009,0.009,0.007,35.0,中,drought,70.4,14.8,1.00,0.82,0.73,0.27,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.89；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.35；P(drought)=0.60；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.66；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 05:00,59.4,中,0.66,0.297,0.661,0.009,0.009,0.009,0.009,0.007,35.0,中,drought,70.4,14.7,1.00,0.83,0.73,0.27,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.89；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.35；P(drought)=0.60；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.66；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 06:00,59.3,中,0.66,0.298,0.660,0.009,0.009,0.009,0.009,0.007,35.0,中,drought,70.4,14.1,1.00,0.86,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.36；P(drought)=0.59；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.66；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 07:00,59.1,中,0.66,0.301,0.658,0.009,0.009,0.009,0.009,0.007,35.0,中,drought,70.4,13.8,1.00,0.88,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.36；P(drought)=0.59；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.66；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度严重偏低；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；当前主风险与上一时刻状态信念一致，系统置信度上升,优先让机器人复查该区域并重新采样；若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 08:00,66.2,中高,0.75,0.204,0.747,0.008,0.013,0.013,0.008,0.007,0.0,低,drought,70.4,77.9,1.00,0.88,0.65,0.35,,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.04；P(drought)=0.84；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.11；P(drought)=0.82；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.20；P(drought)=0.75；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；当前主风险与上一时刻状态信念一致，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 09:00,70.7,中高,0.81,0.145,0.808,0.007,0.013,0.013,0.007,0.007,0.0,低,drought,70.4,75.4,1.00,0.75,0.69,0.31,,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.07；P(drought)=0.79；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.12；P(drought)=0.81；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.14；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；最近 6 小时土壤湿度持续下降，干旱状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 10:00,73.0,中高,0.84,0.113,0.840,0.007,0.014,0.014,0.007,0.006,0.0,低,drought,70.4,76.2,1.00,0.79,0.67,0.33,,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.06；P(drought)=0.81；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.12；P(drought)=0.81；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.11；P(drought)=0.84；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；最近 6 小时土壤湿度持续下降，干旱状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 11:00,74.2,中高,0.86,0.097,0.857,0.006,0.014,0.014,0.006,0.006,0.0,低,drought,70.4,76.2,1.00,0.79,0.67,0.33,,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.06；P(drought)=0.81；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.12；P(drought)=0.81；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.10；P(drought)=0.86；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；最近 6 小时土壤湿度持续下降，干旱状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 12:00,75.2,中高,0.87,0.084,0.869,0.006,0.014,0.014,0.006,0.006,0.0,低,drought,70.4,78.4,1.00,0.91,0.64,0.36,,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.03；P(drought)=0.85；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.11；P(drought)=0.82；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.08；P(drought)=0.87；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；最近 6 小时土壤湿度持续下降，干旱状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 13:00,75.5,中高,0.87,0.080,0.874,0.006,0.014,0.014,0.006,0.006,0.0,低,drought,70.4,77.5,1.00,0.86,0.65,0.35,,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.04；P(drought)=0.83；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.11；P(drought)=0.82；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.08；P(drought)=0.87；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；最近 6 小时土壤湿度持续下降，干旱状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 14:00,75.5,中高,0.80,0.074,0.803,0.080,0.015,0.015,0.006,0.006,0.0,低,drought,72.0,78.1,1.00,0.89,0.65,0.35,,P(healthy)=0.11；P(drought)=0.57；P(heat)=0.30；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.03；P(drought)=0.84；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.08；P(drought)=0.67；P(heat)=0.20；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.07；P(drought)=0.80；P(heat)=0.08；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；当前主风险与上一时刻状态信念一致，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
2026-08-04 15:00,74.9,中高,0.82,0.083,0.824,0.047,0.016,0.016,0.007,0.007,0.0,低,drought,70.4,77.5,1.00,0.86,0.65,0.35,,P(healthy)=0.15；P(drought)=0.81；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.04；P(drought)=0.83；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.11；P(drought)=0.82；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.08；P(drought)=0.82；P(heat)=0.05；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,,same_risk_state_consistent_with_previous_belief,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度严重偏低；图像标签疑似干旱；当前主风险与上一时刻状态信念一致，系统置信度上升,若低湿状态连续出现，触发灌溉提醒,normal
